Var11,Var12,Var13
"358,4581","37,18326","186,3776"
"358,4581","37,18326","186,3776"
"358,4581","37,18326","186,3776"
"359,0829","37,07883","185,6164"
"359,0829","37,07883","185,6164"
"359,0829","37,07883","185,6164"
"359,0829","37,07883","185,6164"
"359,0829","37,07883","185,6164"
"359,0829","37,07883","185,6164"
"359,2494","36,61818","185,187"
"359,2494","36,61818","185,187"
"359,2494","36,61818","185,187"
"359,2494","36,61818","185,187"
"359,2494","36,61818","185,187"
"359,4171","36,11861","185,1135"
"359,4171","36,11861","185,1135"
"359,4171","36,11861","185,1135"
"359,4171","36,11861","185,1135"
"359,4171","36,11861","185,1135"
"359,4171","36,11861","185,1135"
"359,4056","36,37178","185,1139"
"359,4056","36,37178","185,1139"
"359,4056","36,37178","185,1139"
"359,4056","36,37178","185,1139"
"359,4056","36,37178","185,1139"
"359,4056","36,37178","185,1139"
